,0,1,2
256,-8.5314045,-3.0868385,-41.857025
257,-8.666557,-5.7552195,-43.26952
258,-5.3541255,-4.881009,-42.888794
259,-7.1957374,-4.847595,-39.29862
260,-5.978109,-5.3143115,-40.962475
261,-6.554247,-6.4178514,-40.16377
262,-7.451754,-4.793881,-39.417576
263,-7.7710586,-5.5010166,-40.808
264,-7.3620567,-4.7158713,-39.35662
265,-7.3883634,-4.963925,-40.640316
266,-7.443557,-4.193871,-43.336563
267,-6.105297,-5.013868,-42.548283
268,-7.4789114,-5.9160495,-40.588196
269,-8.021362,-5.7975497,-41.011166
270,-7.3040767,-4.918285,-40.61252
271,-6.040315,-4.9859867,-40.82933
272,-7.326411,-4.6771502,-39.635406
273,-7.637117,-4.875149,-40.060722
274,-6.4686437,-4.2104816,-42.410927
275,-6.2386117,-5.052222,-41.37814
276,-9.243,-4.1528945,-41.046177
277,-6.949146,-5.2783284,-41.595165
278,-7.2327476,-4.3594527,-41.609474
279,-7.8985367,-3.071918,-42.44484
280,-8.268281,-4.8039684,-42.69656
281,-6.5740457,-4.403873,-41.521553
282,-6.063096,-4.004404,-41.272774
283,-7.774093,-4.6565514,-41.486374
284,-5.9217043,-5.222705,-41.887127
285,-6.726078,-4.7088304,-42.228054
286,-6.2062707,-5.5432034,-41.51055
287,-8.1459465,-5.728877,-41.828217
288,-6.486231,-4.5876727,-42.342136
289,-6.2184196,-4.5021687,-42.120968
290,-6.3570094,-3.7868268,-39.98957
291,-6.075884,-4.2158117,-42.03206
292,-5.949333,-5.3458705,-41.04368
293,-5.982979,-5.3807216,-41.0531
294,-6.4464526,-5.300468,-41.21296
295,-7.8035316,-5.482297,-42.098743
296,-7.3845463,-3.818279,-39.17657
297,-6.3179255,-4.0640817,-41.58567
298,-6.250508,-4.007898,-41.42051
299,-7.324309,-5.268526,-41.050373
300,-7.511484,-5.0731235,-40.733658
301,-6.191203,-5.3665385,-42.86772
302,-7.7895403,-3.3458767,-41.808067
303,-7.702147,-4.116813,-43.473236
304,-6.4265337,-5.2982597,-41.937973
305,-7.525436,-6.130864,-41.240448
306,-7.588926,-4.315054,-42.85644
307,-8.005427,-6.0053616,-41.173203
308,-7.312145,-6.0201545,-40.89861
309,-7.627239,-4.782715,-43.030743
310,-7.1911416,-4.5702567,-43.15413
311,-7.322532,-5.9729743,-40.99487
312,-8.230313,-3.4031575,-42.49245
313,-6.9431386,-5.8688264,-42.49597
314,-7.6363997,-4.9039273,-41.226273
315,-6.9252095,-4.7033215,-43.183437
316,-7.4069147,-5.907341,-40.26774
317,-8.251733,-5.0137854,-40.32673
318,-8.293401,-3.2498102,-42.59219
319,-8.793218,-3.372795,-41.628616
320,-7.896087,-6.2155604,-41.629574
321,-9.690921,-4.6825852,-40.607895
322,-8.242271,-5.571614,-40.808605
323,-6.1041937,-4.948057,-42.47257
324,-7.4005904,-5.3655143,-39.385647
325,-7.8229055,-6.0496316,-40.12115
326,-7.7249737,-5.402419,-39.699623
327,-5.3636565,-4.876009,-42.876305
328,-7.537327,-5.7112026,-40.22409
329,-6.4544272,-4.1660295,-41.147095
330,-6.718989,-5.208574,-40.958
331,-6.9122257,-4.715897,-41.82917
332,-8.580142,-5.0946517,-42.522636
333,-9.082548,-4.3386774,-41.15553
334,-6.259005,-5.542022,-42.188236
335,-6.2115965,-5.4041934,-41.67618
336,-6.307285,-4.323958,-42.0119
337,-7.260625,-5.7759957,-41.258137
338,-7.792541,-6.0143075,-42.64002
339,-6.9743605,-4.36526,-39.595238
340,-7.096055,-4.936105,-39.37257
341,-7.308295,-4.8806586,-39.294113
342,-7.4481654,-4.8255916,-39.411766
343,-6.546653,-4.3158803,-40.246326
344,-6.8160152,-4.899945,-40.942226
345,-6.346233,-4.1525607,-40.642845
346,-6.5540175,-4.340963,-40.53729
347,-6.5601397,-4.150923,-41.33695
348,-7.1391983,-4.99013,-41.246094
349,-6.869629,-4.740682,-40.96197
350,-6.1417737,-4.6368546,-41.518696
351,-6.0187593,-5.03118,-43.175865
352,-6.829517,-6.112992,-40.613014
353,-8.224451,-5.4092703,-41.538322
354,-6.359077,-5.530149,-41.433475
355,-6.3727627,-5.4811406,-40.951027
356,-6.887005,-5.6864324,-41.575436
357,-7.120898,-3.5135288,-41.552658
358,-8.809158,-3.6742985,-40.90783
359,-7.8116565,-5.436809,-41.69162
360,-7.143692,-6.0570216,-42.289463
361,-6.022603,-4.469306,-41.567547
362,-8.007291,-6.006115,-42.476994
363,-6.711819,-3.6946552,-40.207848
364,-7.2639837,-4.8075204,-39.278385
365,-7.429277,-4.471233,-39.85716
366,-7.3230305,-5.7333717,-40.40843
367,-7.8131313,-4.6339073,-40.32339
368,-8.118087,-5.626982,-41.68763
369,-7.790467,-4.5736146,-40.290348
370,-6.5451794,-3.8328948,-40.312782
371,-6.1593804,-4.3306546,-40.190258
372,-6.4908857,-4.3602448,-40.50142
373,-6.561153,-4.7933393,-41.306496
374,-6.3229895,-5.0318604,-40.816307
375,-6.1378493,-4.7811913,-41.601116
376,-7.475952,-6.0358844,-40.406017
377,-7.3742247,-4.698686,-39.2877
378,-6.3519745,-4.8406825,-40.714005
379,-6.6137905,-5.2709827,-40.655823
380,-6.307194,-3.8159516,-39.83102
381,-7.342804,-4.6276245,-39.480835
382,-6.388263,-4.056771,-40.196518
383,-6.0682435,-4.302273,-40.12262
384,-6.5369415,-5.0109305,-40.596493
385,-6.363768,-3.929725,-41.71225
386,-7.002922,-4.9549327,-40.955498
387,-7.941942,-5.102842,-41.647778
388,-6.824481,-4.38657,-43.53023
389,-7.1132607,-4.7825994,-39.48593
390,-7.5742474,-6.374986,-41.85816
391,-7.4883814,-6.253549,-42.047985
392,-8.369725,-5.838362,-40.58985
393,-8.220507,-6.1478405,-41.61196
394,-6.4031897,-5.0782976,-41.29392
395,-8.077397,-5.8284574,-41.841976
396,-7.3359413,-4.9954596,-39.304943
397,-6.1957817,-4.479731,-40.17743
398,-6.3964424,-4.353461,-41.455578
399,-7.3354874,-5.863538,-40.916397
400,-7.084825,-4.4125476,-39.975655
401,-8.1762705,-6.2520785,-41.54496
402,-6.297016,-3.8801353,-40.157673
403,-7.443669,-4.3889675,-39.723015
404,-7.37439,-5.3975725,-39.35443
405,-7.023987,-4.5694084,-39.48201
406,-7.1243696,-4.552364,-39.999462
407,-7.361982,-5.3534613,-39.352695
408,-7.3708286,-5.37323,-39.362595
409,-6.3887796,-5.178593,-40.611202
410,-6.513123,-3.8631556,-40.278847
411,-6.428714,-4.3199487,-39.758774
412,-6.5256295,-5.0563126,-40.582516
413,-6.658036,-4.775482,-40.74496
414,-6.2927856,-3.710171,-39.97017
415,-5.8656974,-4.5049014,-40.56438
416,-6.405921,-4.3255377,-39.665764
417,-6.599046,-5.038245,-40.593758
418,-6.0935545,-4.2601156,-40.11934
419,-6.4144554,-4.711182,-39.91739
420,-7.3634686,-4.6318955,-39.480927
421,-6.4752474,-3.974014,-40.176823
422,-6.105461,-4.2597313,-40.08917
423,-6.132036,-4.2301264,-40.04902
424,-6.9643354,-4.217936,-39.688213
425,-6.6147146,-3.9115825,-40.23012
426,-7.0401373,-4.450334,-39.494694
427,-7.3741107,-4.394383,-39.71505
428,-6.330615,-4.017042,-40.008976
429,-6.1272845,-4.2505684,-40.038784
430,-6.4119844,-3.762277,-39.923203
431,-6.499911,-4.7167563,-40.347233
432,-7.624642,-4.764804,-40.32487
433,-6.4129086,-3.7659833,-39.89851
434,-6.5509577,-5.068243,-43.051693
435,-8.095319,-4.794302,-42.06868
436,-9.091447,-4.1747646,-42.218597
437,-8.628812,-3.6566076,-42.00704
438,-6.9624066,-6.089083,-41.85963
439,-8.225826,-5.0142345,-40.4157
440,-8.189681,-5.09496,-40.419403
441,-7.5916805,-4.8545427,-43.650635
442,-6.2897124,-4.1428676,-40.560055
443,-7.386869,-6.0031962,-42.36647
444,-7.7566195,-6.0273356,-42.69175
445,-7.134911,-3.808769,-39.5605
446,-8.213006,-3.5579417,-42.468018
447,-8.776813,-5.0717306,-40.806824
448,-6.514913,-4.320456,-39.867718
449,-5.9706573,-5.19837,-42.746395
450,-5.889631,-5.683782,-41.798847
451,-7.491753,-6.370821,-41.165253
452,-7.2438993,-3.7716067,-43.152042
453,-7.5522556,-5.0874586,-41.52545
454,-9.370814,-4.260938,-42.155632
455,-9.310707,-4.2743273,-42.157402
456,-6.673527,-4.5540247,-43.14417
457,-6.581353,-4.8652687,-41.600838
458,-7.0849314,-4.778463,-41.367535
459,-8.202799,-3.8369102,-41.644352
460,-7.5146537,-5.626114,-43.412292
461,-7.395679,-5.2474456,-39.395546
462,-6.148517,-4.337571,-40.7867
463,-8.248306,-3.6036692,-43.470936
464,-8.841843,-5.0146976,-42.384727
465,-8.981206,-5.059897,-42.260147
466,-9.115559,-5.227535,-42.414383
467,-8.801857,-5.0175123,-42.46716
468,-8.876575,-5.123538,-42.241203
469,-9.054134,-5.2700095,-42.463737
470,-8.974845,-5.2425,-42.201195
471,-9.047944,-5.3103647,-42.425995
472,-6.5016375,-5.6274853,-42.41624
473,-6.625306,-4.699551,-43.384014
474,-8.8287735,-3.8480818,-41.97109
475,-8.524225,-4.1156197,-43.37456
476,-8.492394,-4.1617084,-43.44654
477,-7.9816966,-3.5535164,-43.19499
478,-7.93145,-4.004746,-39.33412
479,-8.826843,-4.8274612,-40.436035
480,-8.772636,-4.5860767,-39.77739
481,-8.059504,-5.9935756,-41.156433
482,-7.7518477,-4.907008,-43.194424
483,-8.886237,-5.0364227,-41.098507
484,-7.8726616,-6.0915785,-41.361095
485,-6.533008,-4.5389285,-39.96148
486,-9.386613,-5.2697124,-41.808388
487,-7.1566653,-4.3876085,-39.699615
488,-8.4759245,-4.4707093,-43.47239
489,-8.260417,-4.5039425,-43.487198
490,-8.960798,-4.2890244,-41.558422
491,-9.142039,-3.626455,-41.23654
492,-6.795285,-4.4115043,-43.449852
493,-6.741337,-3.6270292,-41.59146
494,-5.978448,-5.365641,-43.086994
495,-6.504036,-4.7647657,-42.424297
496,-5.8363223,-5.6764584,-41.970795
497,-8.176322,-5.601887,-40.55288
498,-8.745831,-4.586899,-39.764297
499,-8.756437,-4.581603,-39.7336
500,-8.248368,-5.507647,-43.490868
501,-7.808524,-4.5683546,-43.288666
502,-8.141201,-5.2635903,-43.572556
503,-8.1244955,-5.390018,-43.387783
504,-8.276634,-5.0710454,-40.743546
505,-9.057549,-3.969421,-42.12684
506,-8.412999,-5.2698007,-43.693886
507,-6.529431,-4.0561733,-40.60493
508,-7.2679205,-5.985565,-40.541885
509,-6.178021,-5.160989,-42.174206
510,-7.386446,-4.818087,-43.04685
511,-5.828472,-5.5901704,-42.07597
512,-7.051278,-4.0354896,-43.27155
513,-7.354912,-4.18847,-42.74431
514,-6.750498,-4.360459,-43.046257
515,-7.491465,-4.7438574,-39.796207
516,-7.6350284,-4.891034,-43.267254
517,-8.615542,-4.315492,-43.285297
518,-8.280781,-4.6997294,-43.802837
519,-8.902121,-4.1283164,-42.364277
520,-6.8780003,-4.623835,-39.98128
521,-9.079806,-3.9967115,-41.993298
522,-9.167679,-4.1286225,-41.1953
523,-9.122087,-4.143537,-41.23394
524,-6.4536514,-4.0270634,-40.18839
525,-6.8768134,-3.0674996,-42.4943
526,-6.6798797,-4.523917,-43.470123
527,-7.1267343,-6.1960053,-41.85897
528,-9.187026,-5.6460333,-41.468483
529,-7.2696285,-5.301059,-42.625683
530,-7.5331326,-4.4589725,-42.1445
531,-7.596102,-4.1548204,-42.014954
532,-8.941949,-4.367796,-41.07556
533,-6.528304,-4.856602,-42.63688
534,-8.248773,-5.1317887,-42.93001
535,-8.39149,-5.4515944,-43.650143
536,-8.386005,-5.4528775,-43.669437
537,-8.613125,-4.8599834,-42.482483
538,-7.939061,-3.7164927,-42.725117
539,-6.819077,-3.8051891,-40.894016
540,-7.3321095,-4.5838013,-42.834976
541,-7.915368,-3.9790359,-42.381912
542,-7.9204473,-6.006698,-41.631207
543,-7.7111406,-6.1221614,-42.40222
544,-8.071271,-4.9246793,-42.93004
545,-8.454694,-5.6372232,-43.439842
546,-7.133634,-4.640851,-39.349384
547,-9.010501,-3.5564187,-41.05492
548,-7.382195,-4.788455,-41.50273
549,-6.4458838,-4.5002413,-41.235764
550,-9.033352,-3.5376916,-41.2637
551,-9.413835,-3.4841475,-41.738155
552,-7.8769007,-4.786822,-41.677185
553,-8.110591,-3.586405,-43.275005
554,-7.7603016,-5.488491,-39.812675
555,-6.4790945,-4.141703,-40.906628
556,-7.699964,-4.9519343,-43.083908
557,-7.5908475,-4.88828,-43.04606
558,-8.932293,-5.04671,-40.661118
559,-9.464554,-4.477505,-41.01293
560,-9.542202,-4.727228,-40.614197
561,-7.3498836,-5.333927,-42.726505
562,-7.0067396,-4.924108,-43.048252
563,-8.415034,-4.299784,-43.238453
564,-7.1208906,-3.770974,-39.59221
565,-6.4929547,-4.8257337,-41.038273
566,-6.132152,-5.5896735,-41.45224
567,-7.5742393,-5.2076917,-40.994236
568,-7.5592484,-5.3967757,-40.538883
569,-8.266016,-5.539825,-40.562485
570,-7.384369,-4.742267,-39.29877
571,-6.5790257,-6.032217,-40.567043
572,-6.8404746,-5.140019,-42.722908
573,-7.268915,-5.772534,-41.91168
574,-8.04126,-5.597414,-41.154915
575,-6.669004,-4.4695296,-41.032124
576,-7.690905,-5.9376917,-42.600914
577,-7.3335085,-5.0270953,-39.27992
578,-7.610131,-5.5191545,-39.79498
579,-6.0139413,-5.0478396,-42.772083
580,-7.3765087,-6.0091887,-40.389454
581,-7.281529,-4.836014,-39.298626
582,-6.317263,-4.24508,-40.11932
583,-7.7679486,-4.608401,-40.288445
584,-8.438432,-4.931984,-42.41559
585,-8.925717,-5.0404983,-42.499622
586,-8.860039,-5.0299816,-42.370083
587,-8.84205,-5.1340966,-42.243595
588,-9.006515,-4.9175067,-42.280724
589,-9.099847,-5.3506994,-42.42644
590,-8.98881,-5.3840294,-42.410927
591,-9.088488,-5.348029,-42.41622
592,-9.101477,-5.387737,-42.437305
593,-8.974306,-5.5037184,-42.569923
594,-9.10933,-5.306102,-42.483208
595,-8.929936,-5.483013,-42.582664
596,-9.041729,-5.33832,-42.460194
597,-8.918291,-5.506951,-42.61135
598,-9.087853,-5.3637843,-42.48253
599,-7.8785434,-4.8401937,-42.88288
600,-7.6157503,-4.784513,-43.11781
601,-7.601793,-5.5110865,-43.352848
602,-7.0719366,-4.2992263,-42.50878
603,-8.151757,-5.1655746,-41.17678
604,-6.444402,-4.318334,-39.72967
605,-7.090513,-5.4089785,-40.306572
606,-6.4310246,-4.2840686,-39.74254
607,-7.167277,-4.3869905,-43.44324
608,-9.650291,-5.1487627,-41.790802
609,-7.039677,-5.631194,-40.60939
610,-6.9092126,-3.7526145,-40.465096
611,-6.630003,-4.821983,-43.132515
612,-6.2778406,-4.895024,-42.79471
613,-7.106293,-4.7431264,-39.503826
614,-6.2030916,-5.0142584,-41.68721
615,-6.768196,-6.3711405,-40.72481
616,-6.5518355,-5.55399,-41.2795
617,-7.3923526,-3.7825518,-39.213745
618,-6.3261857,-5.775466,-42.384193
619,-7.6683598,-5.1323547,-41.75001
620,-5.8556066,-5.1558223,-41.711376
621,-7.717464,-4.5560274,-40.093815
622,-7.091274,-4.272093,-43.450302
623,-7.2411885,-4.1376,-43.429535
624,-6.025312,-5.106491,-42.803238
625,-7.7518854,-5.921864,-42.648224
626,-6.5992975,-4.7263374,-43.174973
627,-7.3279424,-6.1356077,-42.127773
628,-7.766852,-5.572263,-42.209473
629,-6.2722073,-5.2334743,-42.0438
630,-7.3225503,-5.8647995,-40.797127
631,-6.530271,-5.2750554,-42.97585
632,-8.481643,-5.061349,-43.39947
633,-5.9891143,-5.075428,-42.864845
634,-7.8419576,-6.004865,-41.788822
635,-7.5063906,-4.7357655,-42.174026
636,-6.1268315,-4.6809173,-41.570908
637,-6.467938,-5.000469,-43.19315
638,-7.4674435,-6.0220256,-40.460804
639,-7.9648194,-3.550103,-43.264507
640,-7.4986753,-3.767559,-43.493336
641,-8.364093,-3.5599647,-43.389744
642,-8.27162,-3.654535,-43.42659
643,-8.091026,-3.606024,-43.278557
644,-8.478429,-5.4329057,-42.63072
645,-5.9389772,-5.2456174,-41.68521
646,-8.338589,-5.543125,-43.673096
647,-7.9451323,-4.5573864,-43.364502
648,-8.25131,-5.6532755,-40.60348
649,-8.268017,-4.3897243,-43.53362
650,-7.7393937,-3.7431278,-43.29726
651,-7.307573,-4.433448,-43.722515
652,-7.314312,-5.4185557,-40.067894
653,-7.4229407,-5.992357,-40.473736
654,-6.330258,-4.494342,-40.761997
655,-8.937821,-5.002718,-41.507214
656,-8.492482,-4.126313,-43.43702
657,-9.087638,-4.297774,-42.139355
658,-9.125428,-4.3825765,-41.931236
659,-9.010802,-3.8338003,-42.43633
660,-6.604105,-5.8389754,-42.22186
661,-8.1368685,-6.083805,-42.301895
662,-6.515721,-4.454558,-42.61789
663,-6.388875,-4.922467,-41.07456
664,-8.637007,-3.7098281,-41.963387
665,-9.08941,-4.9019313,-41.379196
666,-5.521646,-4.7603674,-41.42468
