,0,1
531,5.5449715,-6.4201756
532,6.3269114,-6.3114905
533,6.915737,-6.1419816
534,8.810932,-6.244683
535,8.854307,-6.276488
536,4.587729,-7.1475134
537,4.629655,-7.101841
538,4.6250286,-7.0904555
539,4.60263,-7.098734
540,6.8439593,-6.3105288
541,8.737353,-6.195521
542,6.317212,-6.1868777
543,7.120679,-6.1348414
544,8.775027,-6.2138467
545,8.79959,-6.292272
546,7.544761,-5.409252
547,8.735399,-6.0833087
548,8.779431,-6.0749364
549,8.782246,-6.223478
550,7.4966006,-5.5562487
551,7.081399,-5.7817254
552,6.9601207,-6.079986
553,7.44983,-5.5626516
554,7.5490003,-5.4518237
555,6.9833484,-6.1718235
556,7.127226,-5.7120667
557,7.3612356,-5.801898
558,4.610094,-7.0874186
559,7.623819,-5.50426
560,7.336382,-5.540446
561,7.4411707,-4.6129084
562,7.021972,-6.013957
563,7.0974,-6.22296
564,7.367572,-5.597682
565,6.9257865,-5.8826947
566,8.778695,-6.2550287
