,0,1,2
420,-4.723038,-0.6791202,-17.130503
421,-4.2520247,-3.2168758,-17.504797
422,-4.2468724,-3.2161741,-17.580309
423,-5.916601,-3.641072,-16.554514
424,-3.265818,-1.9172701,-18.16274
425,-5.3332562,-1.2661574,-16.31841
426,-6.260874,-3.0618463,-18.635685
427,-6.2712383,-3.0280151,-18.650492
428,-6.32096,-2.9077532,-17.587019
429,-5.8880105,-1.4516125,-17.178213
430,-5.2322006,-0.43066123,-17.250132
431,-5.055025,-0.9455523,-16.31078
432,-4.827282,-2.9558353,-18.831646
433,-5.1359878,-2.9717355,-19.177378
434,-5.516916,-3.3758516,-17.684383
435,-5.547962,-3.4650006,-16.9858
436,-5.482769,-1.4650476,-18.394115
437,-5.8886733,-3.6002257,-16.534296
438,-4.5829444,-2.670986,-19.08514
439,-6.2375913,-1.0909346,-16.721539
440,-4.9817257,-3.2194605,-18.012465
441,-6.097885,-2.950241,-17.375532
442,-6.219989,-3.053597,-18.61062
443,-2.9405375,-2.6263473,-17.154358
444,-3.669665,-0.44354552,-17.280909
445,-6.1856475,-2.5203345,-17.76008
446,-2.9836752,-0.9580457,-17.37569
447,-3.1319368,-2.8361413,-18.0723
448,-3.0745473,-2.8272588,-18.05364
449,-3.1961184,-2.759119,-18.00925
450,-3.2057483,-2.7094483,-17.974005
451,-3.2060902,-2.7350392,-17.959679
452,-5.484164,-2.9869635,-19.045475
453,-6.080428,-0.7178687,-17.38391
454,-5.554218,-2.4647832,-18.906116
455,-5.1571546,-0.6475226,-18.480947
456,-6.224381,-2.0350835,-17.595575
457,-6.1234107,-2.117473,-17.451359
458,-6.1352196,-1.9867035,-17.487448
459,-5.122071,-3.134024,-17.595188
460,-5.348575,-0.8958746,-17.536146
461,-5.560272,-2.5723839,-17.75798
462,-6.1990314,-3.2342238,-17.117544
463,-5.482553,-3.086024,-18.469545
464,-5.169408,-3.0113385,-19.256342
465,-5.122161,-2.9520848,-19.204197
466,-4.8230004,-2.95369,-18.774351
467,-5.163553,-3.0007184,-19.22354
468,-4.113835,-2.197708,-18.544327
469,-5.1802654,-2.2370517,-19.072617
470,-2.933888,-2.3740637,-17.14228
471,-3.6936502,-3.4601939,-17.781162
472,-4.568726,-0.5069843,-16.983892
473,-5.6287932,-3.0261614,-17.60169
474,-4.8991256,-1.1719699,-15.721278
475,-3.761006,-1.6098075,-18.45362
476,-4.6080146,-2.7643678,-19.14386
477,-5.730651,-1.4557787,-17.768576
478,-3.0164802,-1.2323289,-17.725819
479,-4.846697,-1.0898368,-18.63474
480,-6.0138245,-2.8348696,-16.779743
481,-6.1681046,-2.5508149,-17.405428
482,-6.175771,-2.9268668,-17.292938
483,-6.0931544,-2.5366912,-17.211277
484,-3.6144085,-0.6894944,-16.702852
485,-2.9676626,-1.8164126,-18.195486
486,-6.261397,-2.7391782,-17.412008
487,-3.5057466,-2.5958655,-17.344267
488,-4.8405237,-0.44142538,-17.225777
489,-5.9574294,-1.9021724,-16.484299
490,-3.3206067,-0.9685641,-18.040716
491,-5.8663154,-2.130868,-17.978552
492,-6.116658,-2.6415212,-17.766367
493,-5.339975,-3.1894894,-17.411798
494,-5.473847,-3.1411197,-17.750542
495,-7.0767527,-2.700828,-16.18526
496,-3.1617253,-0.7156864,-17.401962
497,-5.149272,-3.0366116,-17.625786
498,-3.0824397,-1.9159238,-18.325825
499,-2.9316444,-3.5446033,-15.932146
500,-2.6552145,-2.866703,-16.061682
501,-5.9964857,-2.4095705,-18.39368
502,-2.6490567,-2.8766332,-16.019638
503,-2.6579127,-2.8665676,-16.098747
504,-2.8922985,-2.8669567,-16.166206
505,-2.7274103,-2.765323,-15.987317
506,-2.6436617,-2.8669496,-15.985524
507,-3.8638282,-2.7542162,-18.355568
508,-6.204861,-1.4533035,-17.538696
509,-5.1763563,-1.5272515,-15.89019
510,-5.1885395,-1.5991629,-15.811325
511,-3.1131575,-2.7560074,-18.068716
512,-3.1418214,-2.612605,-18.019306
513,-3.6823778,-2.3787148,-18.153946
514,-4.615319,-0.27311152,-18.042257
515,-4.350457,-0.2602055,-18.141964
516,-4.607708,-0.29773444,-17.989744
517,-4.6506677,-0.80021554,-18.519518
518,-5.594962,-0.5889335,-18.21034
519,-3.1883686,-1.1573217,-18.252974
520,-6.1128707,-2.4865234,-17.82738
521,-6.2140474,-1.471171,-17.52715
522,-4.961413,-3.211197,-17.075218
523,-3.3051243,-0.7033044,-17.659613
524,-4.325808,-3.0968595,-18.016428
525,-5.7503114,-3.6067972,-17.717657
526,-2.9020035,-2.3324451,-17.130203
527,-3.1216822,-0.8694792,-18.225601
528,-4.988134,-3.4800625,-16.309074
529,-5.3174863,-2.6468368,-16.12622
530,-3.0994697,-0.8825116,-18.281826
531,-3.452324,-0.57185584,-17.803999
532,-5.900032,-1.8594158,-15.646444
533,-4.049502,-3.242768,-17.660545
534,-4.027936,-3.2348142,-17.733248
535,-4.9270544,-0.8151847,-16.817806
536,-4.266671,-0.47557676,-16.616995
537,-5.9870605,-2.357004,-18.69954
538,-4.1983476,-0.5697222,-18.289673
539,-3.331584,-0.8683492,-18.17174
540,-3.0509439,-2.4325807,-17.097076
541,-3.23196,-0.9894011,-16.896225
542,-6.51718,-1.4329987,-16.071184
543,-3.354991,-0.7714042,-16.774338
544,-3.5401995,-2.7765634,-17.568043
545,-4.276655,-2.296779,-18.66976
546,-6.0765915,-0.72115487,-17.402561
547,-3.4790807,-2.5287895,-17.713118
548,-3.5567455,-2.316385,-18.448357
549,-3.796727,-1.0256156,-18.586603
550,-3.529467,-2.2883992,-18.136015
551,-3.2986953,-0.8159421,-17.99403
552,-6.269645,-2.951846,-17.577778
553,-6.3498006,-2.5407789,-17.024673
554,-5.157808,-0.6177699,-18.233751
555,-3.457644,-0.5584894,-18.031616
556,-3.0708048,-1.7009706,-16.901339
557,-3.857728,-2.7212863,-18.404106
558,-3.0085554,-1.1588987,-17.30291
559,-5.349832,-1.0090827,-16.911297
560,-5.990693,-1.345318,-17.687193
561,-5.993379,-1.4795972,-17.700064
562,-4.8704,-3.0653596,-17.203066
563,-3.576308,-0.41640258,-17.479393
564,-2.9513547,-1.75765,-17.117535
565,-3.0053194,-0.90629315,-17.064995
566,-3.5502048,-0.45687917,-17.435722
567,-5.8824253,-1.9256519,-16.964928
568,-3.1176069,-3.39758,-16.060986
569,-3.0252743,-1.3236434,-17.55614
570,-4.5734363,-1.199122,-18.75678
571,-5.865826,-3.5768387,-16.569643
572,-3.1029785,-0.9008838,-17.411678
573,-5.8430777,-2.6600194,-17.349398
574,-4.609983,-2.7126195,-19.119738
575,-2.9837613,-2.7302384,-17.203648
576,-6.2338014,-2.6046472,-17.701147
577,-3.793044,-2.67799,-18.464407
578,-3.3003929,-1.4774513,-16.533089
579,-5.6568336,-1.6300961,-17.882458
580,-4.747438,-2.5706854,-19.226034
581,-2.9273303,-3.5328772,-15.927051
582,-2.93933,-3.5739381,-15.918167
583,-2.9389012,-3.546576,-15.937247
584,-2.9657552,-3.5161169,-15.960281
585,-2.6796772,-2.8124874,-16.05741
586,-2.831849,-2.8115761,-16.147444
587,-2.6785207,-2.7903209,-15.995611
588,-2.955118,-3.3970702,-16.028702
589,-2.6317804,-2.8720844,-15.973429
590,-2.805425,-2.70375,-16.09723
591,-2.8214636,-2.7909238,-16.13249
592,-2.7843866,-2.7750337,-16.130713
593,-3.0028667,-2.3994162,-15.872676
594,-2.9940019,-3.3794315,-16.063375
595,-3.0021422,-2.39071,-15.853769
596,-2.710124,-2.8471699,-16.01809
597,-2.7114205,-2.777991,-15.958213
598,-2.7810915,-2.850826,-16.081635
599,-2.9848151,-2.5010512,-15.617395
600,-2.9834087,-2.467861,-15.638486
601,-2.908847,-2.5509777,-15.437343
602,-2.8668697,-2.552533,-15.415782
603,-3.0387998,-2.358816,-15.8601
604,-2.8678384,-2.5347607,-15.405128
605,-2.8533258,-2.5652728,-15.379997
606,-2.8723555,-2.5255768,-15.429576
607,-2.932584,-2.50383,-15.531626
608,-2.8665874,-2.5257041,-15.473918
609,-2.9681566,-2.4753518,-15.533711
610,-2.9854672,-2.4720411,-15.577189
611,-2.9948788,-2.4922514,-15.563073
612,-3.2186296,-3.2394388,-16.18727
613,-2.6717408,-2.8209727,-15.972185
614,-5.034431,-3.081683,-18.020737
615,-6.293346,-3.0702496,-18.692104
616,-6.1438656,-2.0250459,-16.977325
617,-6.1251493,-2.672038,-16.890198
618,-5.805245,-2.6206288,-17.34025
619,-5.927909,-2.638643,-16.998777
620,-5.448444,-0.7160397,-18.321238
621,-3.0392919,-2.3651552,-17.370316
622,-2.9748623,-2.712695,-17.159906
623,-3.025554,-2.724931,-17.181494
624,-6.3031154,-2.690264,-17.299524
625,-3.111375,-0.7505258,-17.110407
626,-5.4707894,-0.62018204,-18.243011
627,-5.193869,-0.64789605,-17.558105
628,-3.0781035,-1.2361717,-18.185547
629,-5.673131,-3.013048,-17.581947
630,-3.651087,-0.3990722,-17.8803
631,-5.47886,-2.9927158,-18.968843
632,-6.2130537,-2.5580177,-17.742167
633,-4.438116,-2.6291666,-16.922323
634,-6.1030817,-1.6532013,-17.114141
635,-5.1232095,-1.5101496,-18.868082
636,-4.9101934,-0.5267211,-16.211166
637,-3.0118961,-2.080234,-17.692923
638,-6.9747677,-2.6641018,-16.20987
639,-5.6904664,-3.2230241,-16.199114
640,-6.010978,-2.1645,-17.016043
641,-5.550193,-1.441327,-16.826347
642,-3.5211866,-2.663763,-16.798374
643,-4.37228,-1.2193519,-18.617788
644,-3.9345136,-2.8033762,-16.59103
645,-3.9127479,-0.68991953,-16.40705
646,-4.577008,-0.48703504,-18.139849
647,-3.133015,-2.0410774,-17.194023
648,-4.507647,-2.7369509,-17.796968
649,-4.7210464,-1.3954346,-18.7294
650,-5.2237754,-0.5079879,-18.172165
651,-5.0038505,-0.8195866,-16.561192
